sku,rating,author,review_body
667,5,Paulo Jesus,"Um dos melhores, irmão do Botran. Macio e bom de tomar."
2677,5,Fabio Comochena,Qualidade acima do esperado. Excelente custo/ benefício
2677,5,Victor Silva,"esse não falta na casa, o aroma frutado é incrível e a leve picância no paladar é muito convidativa."
1320,5,Silvio Hofstatter,Excelente
2678,2,Carlos Lima,"Não costumo avaliar, mas no caso deste rum Lamas achei ser meu dever. A bebida é muito ruim, paladar extremamente seco,em nada lembra um rum, mais parecendo uma cachaça pobre ou até uma vodka das piores. E o pior é que o preço é bem superior aos demais similares nacionais ou mesmo do Havana Club. Não sei se erraram na destilação, mas , como rum, é intragável."
4243,3,Roberto Barbieri,Produto conhecido - custo benefício
50,5,Jhonattan Farias,Chegou tudo certinho e antes do prazo de entrega estipulado.
50,5,Júlia Raimundo,entrega super rápida
50,4,Rafael Furatini,alem de uma entrega rapida...a bebida muito boa
50,5,ALYSSON BERTUOL,"Se você misturar uma doze de BACARDI BIG APPLE com refrigerante SPRITE fica muito bom, muito bom mesmo. Fica ai a dica."
1060,5,Ana Magalhães,sabor maravilhoso
1060,5,João Bazzon,Um dos melhores runs do mercado
1060,5,Paulo Souza,"Rum bem encorpado, delicioso."
1060,5,Cesar Peixoto,"No prazo ,embalagem de envio cuidado total"
1060,5,Celso Nobre,"Eu recomendo, tá muito bom."
1060,5,Fernanda Taveira,Encorpado e sabor maravilhoso. Amei.
1060,5,Vinicius Rossi,rum maravilhooooooso
1060,5,Paulo Benz,"Um rum muito bom com preço justo. Para quem gosta de um charuto, harmoniza perfeitamente."
1060,5,Jose Carvalho,Muito saboroso
1060,5,Hélio Abreu,A loja conquistou mais um cliente. Excelente produto e diversas opções interessantes de produtos e ofertas
1060,5,Roberto Amici,Produto bom por um bom preço.
1060,5,Rafael Lourenço,"nesse preço, principalmente, de $99, valeu mto à pena! a entrega foi boa e a bebida tem um sabor marcante, porém, sem gosto de alcool! gostei e compraria novamente!"
1060,4,Marcos Belucci,Recomendo
1060,5,Antonio Silva,Ótimo run
1060,5,Alfredo Castro,"Ótimo Rum, de muita qualidade. Prazo de entrega excelente. Preço justo"
1060,5,Paulo Souza,Ótimo
1060,5,Ray Neto,Excelente rum! Sabor intenso e longo... Ótima pedida para um aperitivo. Prazo de entrega e originalidade do produto top...
1060,5,Renato Silva,"Comprei super receioso sobre o produto... O mesmo ja chegou, sabor maravilhoso... E o melhor a entrega que estava prevista para 30/11 antecipou demais e chegou 06/11 Parabéns a empresa!"
1060,5,Marcos Felipe Brittes Lopes,Nota 10
1060,5,Grazielli Fardim,Recebi a encomenda antes do prazo e extremamente embrulhada para não correr o risco de quebra. Preço (o frete que é um pouco caro) e qualidade. Ganhou minha confiança. Comprarei mais.
1337,5,Luis Santiago,"Muito bom gosto do Bacardi carta branca + o envelhecimento de dez anos nos barris, meio cremoso gosto com finalização média pra longa na boca"
1337,4,Luiz Vale,Muito bom!
1337,5,Fernanda Taveira,Perfeito!
1337,5,Flavio Beretta,Ótimo rum superior aos Havanas
1337,5,Henrique Silvestre,"Acompanho o confrade Daniel... este morcego é excelente, coisa fina! Elegante e arredondado, muito bem feito! Eu me arrependi de ter comprado apenas uma unidade. Vale a pena."
1337,5,Mariana Grecco,"A reserva em barris de carvalho por 10 anos tornou o rum mais emcorpado, aromático e saboroso. Adorei."
1337,5,Patrick Meyer,"Rum elegante, bem afinado e bem equilibrado, sabores complexos e sutis. Doce na medida certa, sem exagero. Uma pequena pedra de gelo e fica perfeito."
1337,5,Ana Magalhães,ok
1337,4,Daniel Adami,"Supreendeu, um pouco de after-burn, mas ao decorrer, suave. Amendoas, avelã e um pouco de baunilha. Pode-se beber com uma pedra de gelo ou em cocktails mais elaborados."
1337,5,Diego Malta,ok
152,5,Sergio Soares,Perfeito!!! Entrega super rápida e preço bom. Recomendo.
152,5,Carlos Rodrigues,"Perfeito para fazer drinks, ou puro !!!"
152,5,Jorge Ortiz,Recomendo.
152,4,Marcus Almeida,"É um dos melhores rums brancos que se encontra no Brasil, fica muito bom em um daiquiri."
152,5,Olimpio Nobrega,Entregue rapidamente e um produto de qualidade.
152,3,Patricia Ceccarelli,"Nao gostei do fato que nao veio na caixa original da bebida, pois será dado como presente."
48,5,Pablo Silva,"Chegou rápido. Adoro esse rum, e já comprei 5 dele, recomendo."
48,5,Luiz Dale,perfeito para fazer drinques
48,5,Henrique Corrêa,"Produto idêntico a descrição, entrega surpreendentemente ágil, atendimento rápido e simplificado. Produto bem embalado e com bom preço! Recomendo."
48,5,Haynes Filho,"Produtos entregues dentro do prazo tudo corretamente. E também algumas bebidas só achei nesta loja, e com ótimos preços."
48,3,Markus Spies,"Produto bem embalado, entregue dentro do prazo, só senti falta do cartão que era pra estar junto com a embalagem de presente. Mais atenção aos detalhes, mas volto a comprar com certeza."
48,5,LAION BARBOSA,O Rum Bacardi produzido e engarrafado em San Juan - Puerto Rico é um dos melhores runs do mundo sendo superado apenas pelo Rum Brugal originário da Republica Dominicana.
46,5,Leandro Vetorazi,Entrega rápida e tudo muito bem embalado.
46,5,Francisco Santucci,"Um Rum honesto, se sente o caramelo, o melaço. Ótimo para Mojito, Cubalibre e drinks com frutas como Cajú."
46,4,Lucas Da Fonseca,"Rápida entrega e muito bom para fazer o famoso Cuba Libre. Mas não veio a caixa do produto, infelizmente."
46,5,Thailysson Silvino,fico grato pela loja recebi o produto e de ótima qualidade assim que poder eu compro mais.
46,4,Leonardo Silva,"Mto bom..adorei Atendimento ótimo Entrega rápida Valor, poderia ser melhor Mas gostei"
46,5,Rodrigo Souza,gostei muito otima qualidade
151,5,Carlos Moutinho,O Havana Club é um clássico entre os apreciadores de rum. O Anejo 7 se destaca em relação aos demais produtos da marca por seu custo x benefício; bem melhor que os mais baratos e custa menos da metade do Seleción de Maestro (que é um classe à parte!).
151,5,Carlos Silveira,Muito bom.
151,4,Ana Lemos,"Na falta do meu preferido este substitui razoavelmente. É um bom rum, tem um sabor bem marcante."
151,5,Carolina Soares,"Comprei pela primeira vez e achei o rum de ótima qualidade. Voltarei a comprar, com certeza."
151,5,Renan Orelli,"Para quem está acostumado a Bacardi, espere algo totalmente diferente. Por ser envelhecido, tem um gosto um pouco defumado, não arde e deixa um gosto bom na boca."
151,5,Maria Mendonça,Adorei comprar nessa loja. Os produtos chegaram no prazo e super embalados . Tudo intacto!!!
151,5,Luis Guimaraes,OTIMO
151,5,Samira Santos,com hortelã e scheweps e gelo. fica sensacional
151,5,Maurício Serikava,Bom
151,5,Fabio Q.prates,"Gostei muito do site , pratico e seguro, e recebimento no prazo e mercadoria bem acondicionada"
151,5,Mayron Lonni,"QUE LOJA! Toda a preocupação com pesquisas foi em vão. Não se encontra loja com maior variedade de produtos , preços tão bons e serviços tão bem feitos. Com certeza me tornarei cliente fiel!"
151,5,Ana Dos Santos,"Recebi o produto rapidamente, e em perfeitas condições, além do ótimo preço. Adorei! Vou comprar sempre pela casa das bebidas."
151,5,Romildo Barros,Produto e serviços sensacionais
151,5,Jackson Castro,"simplesmente magico , com um bouquet intenso , marcante !"
1119,5,Jardel Mesquita,"Rum caribenho, simplesmente excelente para uma Cuba livre"
1119,5,Vinicius Correa,"Melhor cuba que vc vai tomar! copo com gelo 60ml kraken 20ml suco de limao 120-150ml coca 2 ""dashes"" de angostura"
1119,5,João Velloso,"Obviamente que o marketing por trás do The Kraken influencia a compra e o modo de apreciá-la. Bebida muito saborosa, e não tão forte. Tem um gosto acentuado de caramelo e baunilha, bem interessante."
1119,4,Carlos Yallouz,"Para mim é mais um ""digestivo"", para tomar após as refeições do que um Rum propriamente dito. Sabor levemente adocicado com predominância de chocolate amargo e outras especiarias. Interessante."
1119,4,Joacir Junior,A garrafa é linda. Excelente aperitivo.
1119,4,Julio Silva,"Simplesmente Fantástico, aroma intenso de baunilha, e compota de laranja, no paladar caramelo, baunilha, pimenta , um toque de cravo , sensacional"
1119,5,Gustavo Borelli,"Tenho comprado eventualmente esse tipo de Rum ""Spiced""... Até o momento esse foi o melhor que experimentei, muito bom e suave!!!"
1119,5,Jose Keller,Muito saboroso e refrescante.
1119,5,Marina Morosini,Delicioso! Entrega rapidíssima ... muito feliz com a compra!
1119,5,André Rittes,Esse rum é incomparável. Vale cada centavo.
1119,5,Carlos Poncio,podia ser mais barato.
1119,5,Roberta Prado,Produto ótimo queria um desconto para comprar mais
1119,3,Fernando Mendonça,Experimentei e avaliei que é um rum com um preço um pouco acima da qualidade que eu esperava. Mas é bom para um drink on the rocks ao final do dia ou em outros coquetéis. O dosador no bico da garrafa depõem um pouco o produto.
1119,5,Antonio Mendes,Um dos melhores runs que já experimentei! Desce macio e muito saboroso!
777,5,Romulo Pinheiro,"Excelente produto ! O recibo não veio junto, teria como me enviar ?"
978,5,Nelson Mattos,Excelente
1426,5,Luca Silva,"achei que seria ruim, mas me surpreendi positivamente com o gosto, tanto puro quanto com adição de outra bebida como coca cola. Recomendo muito para quem não gosta de uma bebida com gosto muito forte de álcool."
1426,5,Marcelo Junior,Ótimo
1426,5,Leonardo Manea,Produto de acordo como anunciado.
1426,5,Leonardo Mattos,Recomendo.
1426,5,Anna Dutra,"Produto incrível, entrega muito rápida!"
1426,5,Elayne Diniz,O Kraken é muito bom e a entrega foi rapidíssima!
1426,5,Camila Halfon,"O kraken é ótimo, perfeito para degustação e drinks"
1426,5,Gerson Savoldi,"Ótima bebida, ótimo presente"
1426,5,Johnny Sbalqueiro,"É rum de acompanhamento !, ideial pra quem gosta de uma cervejinha e algo quente pra acompanhar . Encha um copinho e de leve...entre uma cervejinha e outra vai degustando o produto ! não é tequila ! não beba tudo de uma vez que o KraKen é muito forte e chega a ser até enjoativo se fizer assim. otimo pra ter no barzinho de casa."
1426,5,Paulo Porto,Recomendo
1426,5,Gustavo Dalke,"É um Rum suave com MUITO gosto de baunilha, bom para drinks. Para beber puro ou para quem é acostumado com outro rum forte, este não é para você."
1426,5,Joana Dalvi,Ótimo preço!
1426,3,Cesar Noé,"De fato, o sabor predominante é de baunilha. Achei muito adocicado e fraco no teor alcoólico. Prefiro rum black. Quanto aos copos de brinde, o anúncio diz que são de 750 ml, mas são pequeninos, talvez 75 ml."
1426,2,Jose Fabre,Álcool e aroma de baunilha muito presente. De verdade não é agradável para beber puro e a sensação que se tem ao tomar essa bebida é de estar bebendo aquele famoso extrato de baunilha que é muito utilizado na confeitaria.
1426,5,Raphael Balinhas,Rum com cheiro muito presente de baunilha e caramelo... Na boca a baunilha se destaca com um fundo de pimenta.
1426,5,Luciana Oguma,"O rum tem um sabor único, com notas de especiarias bem marcantes. Os copos são de vidro e os tentáculos do kraken são de plástico, lindos."
1426,5,Ludmila Ferreira,Produto chegou rápido e em perfeito estado
1426,5,Diogo Cunha,Chegou tudo certinho
1426,5,Matheus Santos,Ótimo produto e rápida entrega
1426,5,Yara Pagliarini,"Maravilhoso!!!!! Comprei p/ presentear , adoraram, me deram um feedback q me deixou muito feliz pela escolha... sabor mega especial...sem falar nos copinhos q chama atenção com o detalhe decorativo que te faz imaginar essa criatura mistica, muito legal...super recomendo"
1426,5,Carlos Ishikawa,"Entrega rápida, ótimo produto e o kit chegou em perfeitas condições."
1426,5,Erivaldo Silva,"Atendimento sensacional da casa da bebida. Suporte excelente, Recomendo. Entrega muito rápida. O produto .... MITOLÓGICO."
267,4,Herbert Ramirez,Um rum capaz de competir com os clássicos.
351,5,Laion Barbosa,RECEBEI O PRODUTO SUPER RÁPIDO.
380,5,Renato Cardoso,Espetacular!!!
380,4,Filipe Badaró,"De longe o melhor custo/benefício para um blended básico. Bom o bastante pra tomar puro, barato o bastante pra usar em cocktails. Sempre tenho esse em casa."
380,5,Valdemir Oliveira,"Muito bom, entrega rápida"
380,5,Sebastião Santos,Excelente gostei muito
380,5,Jorge Galvão,Sempre muito show
380,5,Guilherme Dario,Ok
380,4,Alberto Haas,"Melhor whisky que os ditos ""8"" anos existentes no mercado! Mas a versão IPA, é ruim demais!"
380,5,Marcos Lapenta,Melhor wiskey para o dia a dia
380,5,Luiz Severo,"Para o que se propõe e no preço que é cobrado, é um bom whisky para se ter casa para aquele shot depois do dia de trabalho."
380,5,Jonathan Teixeira,"muito bom, entrega no prazo"
380,5,Cleiton Avelino,Wisk top demais
380,4,Ulysses Jr,MUITO BOM!
380,5,Bruno Costa,Excelente
380,5,Marcos Fett,Whisky da melhor qualidade e veio dentro do prazo estipulado com um valor além de justo!!
380,5,Edmundo Osti,Ótimo
380,5,Orlando Svicero,muito bom
380,4,Marcos Oliveira,Perfeito pra beber com gelo nos dias quentes
380,5,Eduardo Silva,Ótimo pra quem tá começando
380,5,Lucas Martins,"Realmente a loja cumpre com o prazo de entrega, com certeza muito satisfeito, o produto chegou bem embalado, nada a reclamar!"
380,5,Carlos Lima,Muito bom este Whisky irlandês. Custo benefício sensacional. Recomendo.
380,5,Magda Pagoto,"Comprei para dar de presente para o maridão, ele ama esse Whisky. Nota 10 para atendimento, entrega e produto."
380,5,Maria Almeida,Um dos melhores. Muito bom.
380,4,Edilson Neves,excelente custo beneficio
380,5,Martinho Debiasi,Muito bom produto e muito agradável de se beber!
380,4,Romoaldo Diniz,"Whisky com boas características: Suave, bom aroma e finalização média."
380,5,Luiz Ventura,"Tudo ótimo, atendimento e entrega do produto. Nota 1000."
380,4,Irineu Chiamolera,BOM WHISKY FOI A PRIMEIRA VEZ QUE O DEGUSTEI
380,5,A/C David Veiga/,Atendimento da loja Top. Adorei.
380,4,Denis Silva,Boa porta para entrada nos wiskeys irlandeses.
380,5,Francisco Rabello,suave smoth alcoolico 1Litão
380,5,Eliezer Barreiro,E entrega correta em tempo com embalagem segura.
380,5,Christian Morales,"Entrega rápida, bem embalado."
380,5,Regina Francisco,"Super rápido: muitíssimo bem embalado : o entregador fez tudo certo, parabéns"
380,5,Luiz Teixeira,Muito Bom
380,5,Matheus Santiago,e entrega mais rápida da minha vida
380,5,Ciro Alves,O produto chegou rápido e veo adequadamente embalado. Fui informado das etapas do processo
380,4,Daniel Galera,"Ocorreu tudo bem com a entrega, veio bem empacotado."
380,5,Miguel Mula,Bom
380,5,Sonia Mitraud,O produto chegou rápido e de excelente qualidade!
380,5,Marinez Passos,"Bom dia, a encomenda chegou antes da previsão e muito bem embalada. Espero encontrar mais ofertas em vosso site. Muito agradecida pelo ótimo atendimento. Marinez."
380,4,Jose Bandeira,Produto de boa qualidade e entregue dentro do prazo.
380,5,Lucas Rodrigues,"Ótimo serviço, entrega rápida e produto perfeito!"
380,4,Gabriel Pereira,"chegou antes do prazo, bem embalado. senti falta da nota fiscal."
380,5,Onivaldo Pereira,A rapidez da entrega me surpreendeu. Excelente.
380,5,Luis Avelar,"Ok, Vou guardar , bem chique"
380,5,Marco Iozzi,NOTA 10.
380,5,Andrezza Fonseca,"Produto muito bom, veio todo certinho, a casa da bebida está de parabéns, excelência em atendimento, rapidez e qualidade."
3601,5,Davi Assis,Excelente whisky!
3601,3,Tadeu Filho,Esquecível... Whisky basicamente doce. Talvez sua vocação seja mesmo como coquetel
